,row,col,frozen_col,readable,seeded_doc
770,all,karamoja | kampala,False,"138. Nandutu seeks criminal proceedings against her in relation to the theft of 2000 pieces of Iron sheets that were meant to empower vulnerable Karamoja communities be halted until the Constitutional Court can rule on the validity of the charge which she claims to be vague, unclear, and too broad to enable her defend her herself.",False
771,all,karamoja | kampala,False,"139. While delivering his homily, Archbishop Paul Ssemogerere said he was shocked to see media reports of people from the Karamoja region starving and others surviving on leaves yet in other parts of the Country food is in excess.",False
772,all,karamoja | kampala,False,"141. Dr. Paul Okullo, director at the Nabuin Zonal Agricultural Research and Development Institute said the government now needs to popularize growing of commercial trees in the Karamoja region.",False
773,all,karamoja | kampala,False,"142. While appearing on NBS television last week, Minister of State for Karamoja Affairs and Bududa District MP, Agnes Nandutu mocked the National Unity Platform s gesture to donate food items to the Karamoja region saying it was to seek cheap popularity.",False
774,all,karamoja | kampala,False,"144. The motion was tabled by Kumi Woman MP, Monica Amoding on behalf of Lango, Teso and Karamoja legislators.",False
775,all,karamoja | kampala,False,"146. Brigadier Gen Joseph Balikudembe, the UPDF 3rd Division Commander turned down the request saying the leadership of Karamoja had been accused of conniving with cattle rustlers.",False
776,all,karamoja | kampala,False,151. The 82 are part of the over 200 warriors arrested during the cordon and search operations in Karamoja where 58 guns and over 300 ammunition have been recovered.,False
777,all,karamoja | kampala,False,"153. Due to the years of turbulence in Karamoja, the kob population in Kidepo was down to just six, according to a recent aerial survey.",False
778,all,karamoja | kampala,False,154. The resolution was reached during the 8th extra-ordinary general assembly of the North East Regional Football Association which covers Teso and Karamoja held at Steron Walls in Soroti city on Friday.,False
779,all,karamoja | kampala,False,"157. Simon Lokodo died, MPs from his home region, Karamoja, demanded that government fills Lokodo s position at the Uganda Human Rights Commission with one of their own.",False
780,all,karamoja | kampala,False,"158.  For example, he is remembered as the first President in post-Independence Africa to donate his salary to the development of Karamoja region, which by the time of our independence had been neglected by the colonial establishment remarked Assoc.",False
781,all,karamoja | kampala,False,"161. What more proof of the President s commitment to ending graft and misuse of public funds and abuse of office does one want, especially with the Minister of Karamoja sleeping in Prison at the time of writing this article (1am).",False
782,all,karamoja | kampala,False,"165. The entire Karamoja region and it is not a small region; we have the Matheniko, Bokora, Jie, Pokot, Dodoth, Pian and Ik; in that entire Karamoja sub-region, there is not one member of staff that comes from there, Oulanyah said.",False
783,all,karamoja | kampala,False,"168. Speaking on the issue of security, the president said his government had defeated Kony rebels in the north, the rustlers in Karamoja, and the ADF in the DR Congo.",False
784,all,karamoja | kampala,False,"169. Napak District Woman MP, Faith Nakut asked the Speaker to ensure the committee charged with the inquiry of the iron sheets saga be facilitated to travel to Karamoja.",False
785,all,karamoja | kampala,False,"171. The crowd had earlier on demanded to know if Bobi Wine was coming, thanks to the concert posters and the month- long radio adverts that had him assuring Karamoja he would be present, but they understood when the MC explained.",False
786,all,karamoja | kampala,False,"176. He stressed the need for government to mobilise for investment and industrialisation in Karamoja; saying that the area is rich in natural resources such as limestone (300 million tonnes) for cement and marble production, fruit processing, leather tanning, meat processing, honey production, gold mining and tourism.",False
787,all,karamoja | kampala,False,"182. DPP Jane Frances Abodo, herself a daughter of Karamoja, last week closed 17 case files of some ministers and other top officials implicated in the iron sheets scandal due to lack of sufficient evidence.",False
788,all,karamoja | kampala,False,"183. According to statistics from UNFPA, Karamoja is classified as one of the world s poorest areas, with high rates of malnutrition and disproportionate number of 61% of its 1.2 million people living in absolute poverty.",False
789,all,karamoja | kampala,False,"185. Karamoja has been a focal point for drought-associated problems, and Stephen Magezi says that a culture of aid-dependency has grown up in the region.",False
790,all,karamoja | kampala,False,"187. Last year, another survey dubbed Situational Analysis of Teso and Karamoja uncovered administrative gaps affecting the welfare of Muslim communities.",False
791,all,karamoja | kampala,False,"188. The Embassy of Ireland gave the donation in partnership with, Doctors in Africa (Medici con l'Africa - CUAMM) to support better access to medical services for all in Karamoja.",False
792,all,karamoja | kampala,False,191. The case pertains to the alleged diversion of iron sheets originally intended for vulnerable individuals in the Karamoja region.,False
793,all,karamoja | kampala,False,"192. The biggest number of Ugandan households that are food insecure are found in Karamoja, Budaka and Busoga regions.",False
794,all,karamoja | kampala,False,"194. While there are cattle thefts within Karamoja, the Iteso especially at the border accuse the Karimojong of stealing their cattle.",False
795,all,karamoja | kampala,False,196. The first day of the Primary Leaving Examinations (PLE)was characterized by late delivery of exam materials especially in Ntoroko district and Karamoja sub region and this was attributed to floods that rendered roads impassable.,False
796,all,karamoja | kampala,False,"197. Some observers say the NRM government has attempted to go a little further than previous governments in deliberately seeking to address the Karamoja problem, by mainstreaming Karamoja into the national fabric.",False
797,all,karamoja | kampala,False,198. A 300-strong ASTU team was deployed in different districts of Karamoja as well as parts of Sebei sub region.,False
798,all,karamoja | kampala,False,"200. In Karamoja, the incumbent Simon Peter Aleper retained his seat after defeating his only challenger Lokor Jimmy with 8,143 against 2,220.",False
799,all,karamoja | kampala,False,201. The president has been meeting the district leaders and commanders in Karamoja to understand the whole issues of the resurgence of insecurity in Karamoja.,False
800,all,karamoja | kampala,False,"202. Meanwhile, Kyamugambi said Ugandans must desist from comparing costs of the railway line with Kenya and Ethiopia s.",False
801,all,karamoja | kampala,False,"205. And Kenya's incoming president faced murder, deportation and persecution charges at the International Criminal Court over his role in 2007 postelection violence that killed about 1,200 people.",False
802,all,karamoja | kampala,False,208. August 9: Dr. Besigye and Bobi Wine are in Kenya as election observers for the hotly contested election for Kenya s fourth president that was won by William Ruto.,False
803,all,karamoja | kampala,False,"210. He was also one of the three MPs from the Parliament of Uganda who, together with 3 counterparts from Kenya and 3 from Tanzania, signed the East African Community Protocol establishing the Community in Dar-es-Salaam in 1998.",False
804,all,karamoja | kampala,False,"212. The solar powered fence is jointly financed by the Ministry of Tourism and Space for Giants, a Kenya-based charity, which works with local communities to prevent human-wildlife conflict.",False
805,all,karamoja | kampala,False,"213. Kenya were also fined Shs 35,004,306 (10,000 Swiss Francs) for the late arrival of their team in Cape Verde which resulted to a late kick-off in the 2018 World Cup qualifier on November 13, 2015.",False
806,all,karamoja | kampala,False,"214. With at least 618 bird species such as the African skimmers, African fish eagles, African jacana, saddle-billed stork, martial eagles, shoebills, herons, kingfishers, egrets, pelicans, cormorants, garls, larks and flamingoes which migrate to the park from Lake Nakuru and Lake Naivasha in Kenya, Queen Elizabeth national park is the biggest bird haven in Africa and perfect destination for birding safaris.",False
807,all,karamoja | kampala,False,"217. Speaking to journalists at parliament on Friday, Mwenge North MP Lawrence Akugizibwe said government has failed to come up with a scheme to guarantee loans for the farmers so that they can own their factories like is the case in Kenya.",False
808,all,karamoja | kampala,False,"218. Another swarm came from Turkana county, Loima district in Kenya to Nakabaat in Rupa sub-county.",False
809,all,karamoja | kampala,False,"222. In April 2017, for instance, in Kenya s Laikipia County, about 10,000 pastoralists armed with automatic rifles raided farms, wildlife reserves and conservancies, driving away 135,000 head of cattle.",False
810,all,karamoja | kampala,False,"223. But Ibrahim Njenga, a Kenyan fence technician who is overseeing the work and has fixed the fences in Botswana, Gabon, and Kenya, says it works.",False
811,all,karamoja | kampala,False,"226. However, an official at the hospital revealed that on average, the hospital uses 200 of the 6.8 cubic meter cylinders supplied by British Oxygen Company (BOC) Kenya or about five cylinders per ward per day.",False
812,all,karamoja | kampala,False,"228. Nevertheless, two large shipments of Chinese weapons to Juba, via Mombasa in Kenya, while legal due to the lack of any arms embargo, ensured the SPLA was well-supplied for the ongoing civil war: the shipments included more than 27 million rounds of small-calibre ammunition, as well as rockets, grenades, missiles, pistols assault rifles and machine guns.",False
813,all,karamoja | kampala,False,232. Contestants from Kenya and Catriona Gray of the Philippines also were in the final five.,False
814,all,karamoja | kampala,False,"238. Kenya s men side and Egypt s women have no such concerns, following their triumph in the six day tournament at the MTN arena.",False
815,all,karamoja | kampala,False,"239. Raphael Omondi, the education and outreach liaison officer, WAP, said in Kenya, they steal donkeys daily for their skin.",False
816,all,karamoja | kampala,False,"241. It turned out that my community in northern Kenya had been right all along: pastoralists livestock-husbandry practices are well adapted to dryland conditions, and pastoralism is a viable land-use option that can make sustainable use of dispersed resources.",False
817,all,karamoja | kampala,False,"243. Nairobi, Kenya | AFP | Despite long-standing restrictions, new weapons have continued to reach South Sudan s battlefields, often via neighbouring countries, a detailed report by an arms monitoring group said Thursday.",False
818,all,karamoja | kampala,False,"246. Franked by Kenya s deputy President William Ruto, Dr Yonas Tegega Woldemariam, the World Health Organisation (WHO) country representative, and an adviser at Food and Drug Administration (FDA), Health Minister Dr. Jane Ruth Aceng, and Dr Monica Musenero, the Minister of Science, Technology and Innovation, the president warned government officials against sabotaging Mr. Magoola.",False
819,all,karamoja | kampala,False,"250. In Kenya, Jomo Kenyatta, the founding father of Kenya, groomed his son Uhuru Kenyatta before he passed away in 1978.",False
820,all,karamoja | kampala,False,"252. In Kenya, Atul Shah, the Nakumatt managing director, said the branch culling strategy will start with sub-optimally performing branches whose lease contracts are due for renewal to be followed by branches in poor locations.",False
821,all,karamoja | kampala,False,"259. In Nairobi, at the time, Blinken met with Kenyan President Uhuru Kenyatta and Cabinet Secretary for Foreign Affairs Ambassador Raychelle Omamo, to affirm their strategic partnership with Kenya .",False
822,all,karamoja | kampala,False,"260. The President, who was accompanied by Cabinet Secretaries Eugene Wamalwa (Devolution), Simon Chelugui (Water) and John Munyes (Mining), said Kenya will develop amenities including schools, dams and health centres on its side of the common border that will be accessible to all communities in the cluster.",False
823,all,karamoja | kampala,False,"261. Three years ago, in 2019 Kenya became the first country in the East African region to grow a genetically modified crop when it approved commercial farming of Bt cotton; a variety of cotton that is resistant against the devastating African Bollworm.",False
824,all,karamoja | kampala,False,"263. The 1960s ushered in the development of educational authorship, with the coming up of publishing firms mostly from Britain and based in Nairobi, Kenya.",False
825,all,karamoja | kampala,False,"270. Stressing Kenya s vulnerability and water insecurity caused by erratic rainfall patterns and the influence of climate change, Kenyan officials at the forum said more research and investment is now needed to identify and understand groundwater aquifers to improve capacity for their monitoring and assessment.",False
826,all,karamoja | kampala,False,"272. The search for both a cure and a vaccine for the coronavirus has intensified around the globe, including in Kenya, as medical researchers race to find the elusive remedy.",False
827,all,karamoja | kampala,False,"273. He explained that the Karamojong cannot sleep at night and that they are also failing to herd their cattle because of cattle rustling by warriors from neighboring Kenya, including the Pokot, Toposa, raiders from Somalia and South Sudan.",False
828,all,karamoja | kampala,False,"275. They include Ivory Coast, Kenya, Cameroon, DR Congo, Cape Verde, Djibouti, Egypt, Ghana, Lesotho, Morocco, Mauritania, Sudan, Senegal, South Sudan, S o Tom and Principe, Swaziland and Zambia.",False
829,all,karamoja | kampala,False,277. Armed with a hand-drawn map of the routes I was to take to get to my hotel courtesy of my sister who got married in Kenya I headed for the city but got lost anyway (for the second time during my visit) because the matatu dropped me at a spot that was not on my map.,False
830,all,karamoja | kampala,False,"278. Nairobi, Kenya | AFP | The African Union has asked Burundi to reduce its contribution to an African peacekeeping force in Somalia by a thousand men under a progressive pullout from the country by the AU.",False
831,all,karamoja | kampala,False,"280. Compared to more industrialised nations, Kenya is unable to produce large quantities of industrial timber due to a lack of supply and the age of its sawmills.",False
832,all,karamoja | kampala,False,"282. For example, 1Magic s The River was adapted for Kenya (as Kina) and Angola (O Rio).",False
833,all,karamoja | kampala,False,"283. These snags have traversed generations and showed up in different forms across East Africa to haunt the rail line: the Rift Valley Railways saga, Kenya s signing of contracts with China to build the Madaraka ExpressStandard Gauge Railway [SGR] under questionable conditions, and cries of incompetence that stained management on the Ugandan arm of the rail line.",False
834,all,karamoja | kampala,False,284. Daniel arap Moi was appointed Vice-President of Kenya by President Jomo Kenyatta in 1966 and he served for 12 years until 1978 when Jomo Kenyatta passed away because of old age.,False
835,all,karamoja | kampala,False,"288. | TOM COLLINS | On both sides of the congested Ngong Road in Kenya s capital city of Nairobi, informal carpenters known as fundis spend each day making beds, tables and chairs for the ever-expanding housing market.",False
836,all,karamoja | kampala,False,"289. Francis Adome, the Member of Parliament for Moroto Municipality said that the factory is in a strategic location and will attract markets from neighboring countries such as Kenya and South Sudan.",False
837,all,karamoja | kampala,False,"291. Last week, the African Union summit in Addis Ababa resolved to ask the UN Security Council to defer the case against President Uhuru Kenyatta of Kenya at the ICC.",False
838,all,karamoja | kampala,False,294. Hane says most of salt bulk buyers were coming from Democratic Republic of Congo-DRC and Kenya.,False
839,all,karamoja | kampala,False,"295. These include the presence of moths, weevils and the poisonous aflatoxin, some of the reasons usually used by export markets like Kenya to restrict Ugandan exports.",False
840,all,karamoja | kampala,False,"296. Then, out of the frastration, some ingenuity of informally trading in the raw materials across the River Lwakhakha (the name itself means border in Lumasaaba) that marks that part of the Kenya-Uganda to the markets in Chepkube, Cheptais, Chepiungu and Kapchanga developed.",False
841,all,karamoja | kampala,False,"297.  Kenya is prepared to fully implement the provisions of the Common Market Protocol from July 1st 2010, Kenyatta said, I also call upon our brothers in the community to do the same.",False
842,all,karamoja | kampala,False,298. Three of the victims are said to have escaped into hiding in neighbouring Kenya while the fourth girl was rescued bleeding profusely and in unbearable pain.,False
843,all,karamoja | kampala,False,"299. While observers say that Museveni s U-turn has a lot to do with his personal fears about the court (some opposition politicians have attempted to take him to the court), his criticism has crystallised around the ICC s insistence on trying Kenya s President Uhuru Kenyatta and his deputy, William Ruto.",False
844,all,karamoja | kampala,False,305. He was also one of the RDF officers who attended the meeting that grilled Nyamwasa and sparked off his escape from Rwanda.,False
845,all,karamoja | kampala,False,"306. Therefore, over the last twenty years, Rwanda has succeeded in spite of numerous obstacles that would under normal circumstances have relegated it to slow, stagnant, or declining economic growth.",False
846,all,karamoja | kampala,False,"307. In its Applications instituting proceedings against Burundi and Rwanda, the DRC referred, as bases for the Court s jurisdiction, to Article 36, paragraph 1, of the Statute, the New York Convention of 10 December 1984 against Torture and Other Cruel, Inhuman or Degrading Treatment or Punishment, the Montreal Convention of 23 September 1971 for the Suppression of Unlawful Acts against the Safety of Civil Aviation and, lastly, Article 38, paragraph 5, of the Rules of Court.",False
847,all,karamoja | kampala,False,"308. If the Rwanda government feels aggrieved by Omuseso, it cannot be complainant, prosecutor and judge.",False
848,all,karamoja | kampala,False,"314. Almost simultaneously, on Nov.17, on the eastern side of Rwanda, Burundian soldiers were hit in a night attack on their base near the border with Rwanda.",False
849,all,karamoja | kampala,False,"315. THE LAST WORD | Andrew M. Mwenda | According to The Economist, a United Kingdom-based highly opinionated newsmagazine, President Paul Kagame runs a tight autocratic political system in Rwanda.",False
850,all,karamoja | kampala,False,"318. Most Western experts on Rwanda claim that Kagame has presided over a police state, suffocating individual freedoms, and terrorising its citizens.",False
851,all,karamoja | kampala,False,"321. The East Africa Community Mining Bill 2016 will have its first hearing from partner states at an assembly in Kigali, Rwanda, in March, according to Hon.",False
852,all,karamoja | kampala,False,"322. The latest upsurge of violence is between FARDC, DRC s army and RDF, Rwanda s troops, who are currently in open hostilities.",False
853,all,karamoja | kampala,False,"323. On Feb. 16, the Police in Rwanda impounded 105 cartons of counterfeit BIC pens valued at over Rwf 6 million and arrested five people suspected to be behind the act.",False
854,all,karamoja | kampala,False,"325. As fighting recently flared up between Tutsi rebels and government forces in eastern Democratic Republic of Congo (DRC), the Rwanda government has found itself, once again at the centre of yet another international controversy.",False
855,all,karamoja | kampala,False,"329. At the event, Allan Ddamulira, a beneficiary of the fish smoking kiln, said the innovation brings hope at a time when fish farmers were frustrated by lack of market due to the closure of Rwanda-Uganda border.",False
856,all,karamoja | kampala,False,"330. To traverse this vast jungle territory would take months, thus allowing Kinshasa to trade space for time to reorganise, call upon reserves, mobilise international support etc.",False
857,all,karamoja | kampala,False,"332. Telesphore Ndabamenye, head of crop production at the Rwanda Agriculture Board, told AFP the harmless-looking brown caterpillar had afflicted most of Rwanda s 30 districts but said the outbreak was not bad.",False
858,all,karamoja | kampala,False,"335. Kyambadde said selected students in fields such as bakery, woodwork, automotive mechanics, practical nursing, pharmacy and agriculture are not part of the competitions but will be allowed to take part in the exhibitions in Rwanda.",False
859,all,karamoja | kampala,False,"342.  The Government of Uganda considers the shooting incident a grave matter and that although the latest victim is Rwandan, it constitutes a pattern of reckless and high-handed acts on the part of Rwanda security personnel, against simple, ordinary people that live along the common border.",False
860,all,karamoja | kampala,False,"349. Kenyatta, Museveni and Rwanda s Paul Kagame, always looked at themselves as the coalition of the willing as Tanzania stayed out of that club.",False
861,all,karamoja | kampala,False,"353. In the letters, as well as at public functions where he officiates, people say that given the unique circumstances of Rwanda, and recent pressures on its government to toe a certain line, they are worried that when he leaves, many things could go wrong, especially if he leaves quickly and haphazardly.",False
862,all,karamoja | kampala,False,"354. I was also transferred and made deputy director of military intelligence (finance and administration), deputising Gen Muntu with two others in charge of counter intelligence: Paul Kagame [current president of Rwanda] and a deputy for technical intelligence.",False
863,all,karamoja | kampala,False,"356. They add: It also betrays an apparent appetite for state-to-state violence against the backdrop of a resurgence of interstate tensions such as the recent Rwanda-DRC clashes, raising questions about military capabilities on the continent.",False
864,all,karamoja | kampala,False,"358.  The revised Green Growth and Climate Resilience Strategy aims to guide national policy and planning in an integrated way, mainstream climate change into all sectors of the economy, and position Rwanda to access international climate funding and investment, said Rwanda s Minister of Environment, Dr Jeanne d Arc Mujawamariya, in a statement.",False
865,all,karamoja | kampala,False,"364. Then in 1999 and in 2000, our Congolese adventure led to us to three ugly battles, this time with our erstwhile ally, Rwanda in Kisangani.",False
866,all,karamoja | kampala,False,"370. Across the border, Rwanda s President Paul Kagame recently dismissed from Cabinet, Ambassador Olivier Nduhungirehe, the country s Foreign Affairs Minister who Ugandan observers felt was undermining the relationship between the two countries.",False
867,all,karamoja | kampala,False,"371. When Kagame led the Rwanda Patriotic ArmyFront to victory in Rwanda in 1994, he and his comrades faced a country in which an extremist Hutu and opportunistic Tutsi elite had led the masses into participating in the wholesale murder of nearly one million Tutsi and opposition Hutus.",False
868,all,karamoja | kampala,False,"372. Famous for its robust tourism and wildlife approach, Rwanda is the only African country with an extensive gorilla conservation programme, the International Gorilla Conservation Programme, and has made this unique species the centrepiece of its tourism offering, in much the same way that China has done with its pandas.",False
869,all,karamoja | kampala,False,"378. This Kigali attitude, combined with something akin to a jihad by the international press against Rwanda that is biased, one-sided and vitriolic has made Kigali s case less convincing.",False
870,all,karamoja | kampala,False,384. The report says Rwanda has expressed discomfort about the UPDF deployment in DR Congo.,False
871,all,karamoja | kampala,False,"386. However, numerous Rwandan journalists argue that the media crisis in Rwanda extends beyond censorship to intimidation.",False
872,all,karamoja | kampala,False,"393. There are political restrictions in Rwanda that may seem authoritarian to a foreign visitor armed with an abstract notion of freedom but which its people, knowing all too well their own circumstances, see and accept as absolutely necessary for their stability and cohesion.",False
873,all,karamoja | kampala,False,"395. Scores of other police officers, who had occupied top jobs under him are also in custody, as a wide ranging military intelligence investigation into suspected treason, multiple murdersassassinations, kidnap and forced repatriation of political asylum seekers and refugees from Rwanda and South Sudan, proceeds.",False
874,all,karamoja | kampala,False,"402. Since the current crisis in the Democratic Republic of Congo flared up, most international media coverage has focused on Rwanda s alleged support for M23, one of over 40 rebel groups fighting Kinshasa.",False
875,all,karamoja | kampala,False,"403. Currently, in Uganda, an investor in the mining sector has to pay Shs100, 000 for a mining lease per hectare or part of a hectare as mineral rent annually, fees for a retention license amounting to Shs100,000 per km2 or part of a square KM as mineral rent annually, fees for an exploration license of Shs50,000 per km2 or part of a square KM as mineral rent annually.",False
876,all,karamoja | kampala,False,406. Ambassador Ayebare also expressed optimism that the committee had executed its mandate in Uganda and a mid-term report is expected to be published as a document of the security council by 30th December 2022.,False
877,all,karamoja | kampala,False,"408. In a statement released on Wednesday, Uganda s Ministry of Foreign Affairs said that all interactions and engagement minister Kutesa had with CEFC and its representative Patrick Ho were in fulfillment of his official functions as President of the UN General Assembly (PGA) in 2014-15.",False
878,all,karamoja | kampala,False,410. An MP in Uganda takes Shs14.5 in salary and allowances every month while their Kenyan counterparts take Shs16.5 million.,False
879,all,karamoja | kampala,False,"411. Kariuki presented to the media the Uganda Economic Update 19th Edition which reported that, according to the World Bank, the Uganda economy has been growing too slowly while its population was growing too fast, leaving the country unable to attain Middle Income Status.",False
880,all,karamoja | kampala,False,"418. The logistics industry, and especially the Uganda Freight Forwarders Association (UFFA), is passionate about turning Uganda into the main logistics hub for the region.",False
881,all,karamoja | kampala,False,426. President Museveni remains committed and set on seeing Uganda s oil exploration project and development plan concluded as stipulated; including advancing with the mega oil pipeline project across Lake Albert.,False
882,all,karamoja | kampala,False,"427. History shows that two politicians, Obote and Museveni, who successfully launched their eventually successful bids to rule Uganda from Tanzania, destroyed this landmark.",False
883,all,karamoja | kampala,False,"428. A 2009-2010 report by FIAN, Food First Information and Action Network, an international organization, found that the government has reportedly leased 2m feddans of land (840,127 ha) a staggering 2.2% of Uganda s total area in various parts of the country to Egypt, so that Egypt s private sector may come in and produce wheat and maize for export to Cairo.",False
884,all,karamoja | kampala,False,431. Rudi Veestraeten said Uganda is on the truck in its approach to empowering the youth to become self-reliant.,False
885,all,karamoja | kampala,False,"432. When the analysis was done; three emerged as particularly influential, among them Janet Museveni, wife of Uganda s Yoweri Museveni.",False
886,all,karamoja | kampala,False,"436. In related developments, on Thursday, His Eminence Sheikh Shaban Ramadan Mubaje, the Mufti of Uganda, along with a delegation from the Interreligious Council of Uganda, conducted a tour of various oil projects.",False
887,all,karamoja | kampala,False,"440.  Elections in Uganda have become procedural rituals, not opportunities for establishing government by consent, thanks to the obscenely high financialisation of the elections, he writes.",False
888,all,karamoja | kampala,False,"446. Highly placed sources in the Uganda government, speaking on condition of anonymity, have told TheIndependent that there had been discussions between the Ugandan government and the diplomatic community on how the issue of Bashir s presence would be handled.",False
889,all,karamoja | kampala,False,"448. A lot of attention has to be put into getting the discovery process in motion; there is no substitute to significant public investment in geological information.Tullow has sunk 27 wells in Uganda, 26 of them have struck oil.",False
890,all,karamoja | kampala,False,"450. Pius Wakabi Kasajja, the Permanent Secretary in the Ministry of Agriculture, Animal Industry and Fisheries (MAAIF) says that although people underestimated the locusts because of the invisible damage in Uganda, many farmers would have lost out, if the migratory hoppers had not been managed.",False
891,all,karamoja | kampala,False,"452. COVER STORY | IAN KATUSIIME | First, place a joint force of the Uganda army and forces of the DR Congo government in rebel infested but mineral rich North Kivu region of that vast country.",False
892,all,karamoja | kampala,False,"454. Meanwhile, International Finance Corporation (IFC), the World Bank Group s private-sector lending arm, plans to increase spending on sub-Saharan Africa s oil and gas industry and sees significant opportunities in Ghana, Uganda, and Tanzania.",False
893,all,karamoja | kampala,False,"455. Immediately following the Energy minister s announcement, Heavey flew to Uganda to meet with President Museveni, presumably to try and avert a decision in favour of Heritage and ENI.",False
894,all,karamoja | kampala,False,"459. Different government of Uganda officials from the president to low rank staff within the ministry of Energy and Mineral Development - have pushed back, some of whom claim that the European Parliament s resolution is laced with colonialist undertones and brings back memories of historical injustices meted out by Europeans on Africans.",False
895,all,karamoja | kampala,False,460.  LR8001 is a deluxe land rig customized for the KingFisher project in Uganda.,False
896,all,karamoja | kampala,False,"463. President Yoweri Museveni has finally been sucked into the firefighting now underway to save Uganda s biggest electricity project from shoddy construction, incompetent contractors and supervisors, and jostling for control of the $2 billion budget.",False
897,all,karamoja | kampala,False,"464. The Fanaka report notes that Uganda s long history of political upheaval, beginning from the time of colonisation, has often revolved around ethnicity.",False
898,all,karamoja | kampala,False,"466. Gideon Badagawa, executive director at the Private Sector Foundation Uganda told The Independent in an interview that they are pleased with the passing the Local Content Bill, 2019, in parliament.",False
899,all,karamoja | kampala,False,"467. Our field research in Uganda consisted of interviews with a range of actors working on Batwa issues at the national, district and community levels.",False
900,all,karamoja | kampala,False,"468. Irene Muloni, the minister of Energy, said the summit would allow Uganda to highlight the opportunities around the 2nd round of licensing that the country announced in May.",False
901,all,karamoja | kampala,False,"470. Reporters Without Borders (RWB), the publishers of the survey said in a statement about Uganda Acts of intimidation and violence against journalists are an almost daily occurrence in Uganda.",False
902,all,karamoja | kampala,False,473. There are a whole range of other sound legal and constitutional reasons why Uganda should adopt a no-fault divorce regime many of which are covered a bit more extensively in the journal article referenced above.,False
903,all,karamoja | kampala,False,477. Here is the outline of the story Kalinaki tells us largely relying on Besigye s (and his wife Winnie Byanyima s) lenses into the politics of Uganda where President Yoweri Museveni is the central antagonist.,False
904,all,karamoja | kampala,False,480. Bwanika promises better pay for teachers as Bidandi launches manifesto last saying Ugandans should vote for him as he will rule Uganda for only five years and leave.,False
905,all,karamoja | kampala,False,"485. According to Sharon Muhwezi, OAF s head, government relations and policy analyst in Uganda, OAF does not link farmers to the market but prepares them to store their produce to avoid selling at dumping pieces .",False
906,all,karamoja | kampala,False,"487. The team will therefore mainly rely on the very elaborately written-out British Order in Council of 1926 that established the current Uganda-Kenya boundary complete with coordinates, pillars and natural features.",False
907,all,karamoja | kampala,False,"489. When we touched down at Beijing Capital airport, cabin crew announced that a passenger from Uganda (me) would be the first to disembark.",False
908,all,karamoja | kampala,False,"495. They insist that contrary to the CRSA, the six directors have been indirectly facilitating the establishment of Bugiri Sugar Works Limited by investing in large sums of money and acquiring interest therein for purposes of dealing in the business of manufacturing and selling sugar products in Uganda.",False
909,all,karamoja | kampala,False,496. He assured the President of their full support as the Muslim fraternity and other religious denominations under the Interreligious Council of Uganda to conserve the values of Uganda and Africa by condemning Homosexuality.,False
910,all,karamoja | kampala,False,"498. As thefts increase, cattle herders in the Teso sub-region of north east Uganda have since January been bringing their stout, short-horned cattle to community kraals every evening instead of keeping them at home.",False
911,all,karamoja | kampala,False,"500. Uganda s struggle to implement disability-tailored assessments is not unique, as educators and inclusive advocates across the globe have pointed to this pressing issue.",False
912,all,Unassigned,False,"9. No, the light rail is for the Greater Kampala Metropolitan Area (GKMA) that will ease transportation in and around Kampala.",False
913,all,Unassigned,False,10. Lake Mburo is the closest park to Kampala and can be accessed by road or air.,False
914,all,Unassigned,False,"15. Kampala and Havana support each other in international forums through the Non-Aligned Movement, the Group of 77 plus China and the UN to defend and protect their interests and strategic political and economic associations.",False
915,all,Unassigned,False,"33. By the end of September, which is about midway the FY, they had received only Shs34 million the equivalent of one-month pay for many CEOs in Kampala.",False
916,all,Unassigned,False,39.  There are games in Kampala that people play.,False
917,all,Unassigned,False,"50. A Chinese financed Kampala Entebbe Expressway, linking the capital Kampala to the airport, is already in use.",False
918,all,Unassigned,False,59. Judiciary also failed to account for Shs 84 million paid to officers of the registry High court in Kampala.,False
919,all,Unassigned,False,"65. Our urban areas, especially Kampala, are growing rapidly.",False
920,all,Unassigned,False,67. We all know what is happening in Kampala; Kampala is now very difficult to plan for because it was not planned for previously.,False
921,all,Unassigned,False,"72. You find Tanzanian singers cannot go to Nairobi or Kampala, they are closed.",False
922,all,Unassigned,False,"75. We have already supported the youth of Kampala, Rukungiri etc.",False
923,all,Unassigned,False,81. This was during the multi-stakeholder platform workshop in Kampala.,False
924,all,Unassigned,False,"86. People in paid (wage) employment increased between 2002 and 2014, but much more in the Kampala, western, and central regions than in the eastern and northern regions.",False
925,all,Unassigned,False,"87. Whereas I was in Kampala when she was arrested, I met her brother and also made a few calls to ensure that justice was served, the good thing with those countries is that systems work and when you are innocent, like she was, you gain your freedom.",False
926,all,Unassigned,False,101. But we are looking at areas like Karamoja.,False
927,all,Unassigned,False,102. The lowest asthma rates are recorded in Karamoja and the Lango region.,False
928,all,Unassigned,False,"106. Alupo further noted that when completed, the University, the first ever in Karamoja will develop appropriate technology to harness natural resources for wealth creation and integral human development.",False
929,all,Unassigned,False,"123. The prices of cattle, goats, sheep s and chicken in Karamoja markets have tripled a head of Christmas festival.",False
930,all,Unassigned,False,140. My mind runs to Karamoja where I was at the end of 2016 visiting Kidepo national park.,False
931,all,Unassigned,False,"145. But graphite is just one of over a dozen different minerals to be found in Karamoja, according to the Department of Geological Survey and Mines in the Ministry of Energy and Mineral Development.",False
